,A,C,D,E,F,G,H,I,J,K,L,M,N,O,0
120,0.01323226965365365,,0.8613994552256053,0.925474535855498,0.889380434267627,0.6684520726789318,0.007,0.6654097330383331,0.22052354948603214,0.7373408453911345,0.5334434073709996,0.10937937789305607,0.8446157948060334,0.9835503991228477,
121,0.3801001040871834,,0.2081541644718219,0.9496651151525879,0.9248480315396652,0.8446001135649989,0.007,0.9734584955873457,0.07202880687098945,0.393567707891711,0.06519594971862652,0.1813331690774691,0.007673110783684267,0.7880468319608483,
122,0.5809266377909886,,0.7778248041281283,0.19230676373333333,0.8641338558699206,0.13174999512947927,0.007,0.18951718203700996,0.284659583410349,0.345127349563099,0.540040423060081,0.6856708212122891,0.05605077499235056,0.7474521665809469,
123,0.03432741905675396,,0.10660366521536879,0.7466814777772603,0.003678982655801688,0.5143508587359747,0.007,0.5637156980901474,0.4811803091199498,0.3494702558807977,0.7003766015911701,0.39764277422102356,0.9888997221997919,0.5336375875834272,
124,0.3478315959225703,,0.8102779257376865,0.1765463748524364,0.9969100548761238,0.4930126869589613,0.007,0.7951812037957906,0.04941770746215002,0.6159848116249291,0.5997663992242759,0.4651207764801957,0.8699337763269012,0.7710116456213317,
125,0.9799206656217613,,0.46463600851365583,0.9118059481166656,0.7620587857531896,0.8865306083686734,0.007,0.3147859820968302,0.7328056670943761,0.8772959248712731,0.7790966188656229,0.8040691910279223,0.9920106955025195,0.3658012674811343,
126,0.9458383248114043,,0.5028252001634403,0.8819303832329796,0.46942070489636534,0.4019788838219529,0.007,0.06578514125247215,0.10377557611982358,0.11249602647843848,0.16923861512353255,0.37298823327942265,0.5869025526985386,0.7038932591911082,
127,0.9203035872571041,,0.6581825993021979,0.3709703599508313,0.23549990724178926,0.29384317121538117,0.007,0.34048469053110375,0.5297570758983143,0.18984175161505634,0.4235339033451243,0.8989313273530969,0.45752992916824076,0.2883954427331432,
128,0.9906151315849906,,0.2129898966279028,0.3539045856414287,0.6570347080024624,0.0427197724458398,0.007,0.25108886910216455,0.202963752562066,0.27881411427909375,0.3539821252068004,0.4719751919885966,0.3666304928736467,0.8870585332289027,
129,0.8857064743300963,,0.21239297370395127,0.6687544632550808,0.9141420937046796,0.7714573184491537,0.007,0.5087406969642079,0.010932175983513592,0.47714958657680595,0.463988611028305,0.29127141313777716,0.11120411516156836,0.9233863349202089,
130,0.5317273224309849,,0.752529726963697,0.2857199786252358,0.6890778788808671,0.37330696375126826,0.007,0.3271562159700726,0.7572847560719288,0.08990103843316133,0.24965237701816068,0.7399722039228841,0.48983726025182805,0.8888318035882977,
131,0.07238749946261314,,0.9329075314558971,0.9577978233931533,0.5482217053389921,0.4506678382516308,0.007,0.2661687600509651,0.7352170875113112,0.08411175528042403,0.5146595183778607,0.9953103662728064,0.2071529567013234,0.3125822625695974,
132,0.9222705646730466,,0.4799353934501044,0.029299553961505076,0.16730010038849907,0.013521369719835419,0.007,0.3178380967756682,0.29138810692892814,0.5441411870728182,0.46089759757392046,0.6186236138789203,0.7059914329937672,0.08627937366662763,
133,0.9569074086532837,,0.6810415629885629,0.1756493417901943,0.1993740054310058,0.4003596044739369,0.007,0.8608801195762437,0.35402503769998195,0.10139286110114976,0.009901280095444331,0.2402851370272413,0.7482977297293438,0.9094286671737909,
134,0.3366055363953677,,0.13969581966802147,0.6215962185118543,0.5726177204808045,0.8480679772424831,0.007,0.08377509226363,0.42255267766941496,0.07902950246873575,0.5909408843595384,0.9228283742660522,0.9759467392323646,0.3730297592729983,
135,0.960580793919484,,0.7650530785837633,0.23201780813186168,0.05154523839878322,0.17931377786700642,0.007,0.8768849291542731,0.6511250911662303,0.8700710818941584,0.9347343303127111,0.6856166484362736,0.46710368426748794,0.42043039030764306,
136,0.1054014759561751,,0.007064826616674624,0.5794117606791103,0.6235681618723657,0.230907926623367,0.007,0.6999357186636629,0.9745411861904257,0.37659029913435427,0.5982073563613668,0.25663149049524625,0.481576008065164,0.755532986171936,
137,0.27120062659348887,,0.34756370464563147,0.137425388263956,0.7630565839790111,0.2834838731942022,0.007,0.5539944369552932,0.2432559174758102,0.9728215894477712,0.08454093251322026,0.22520840724955937,0.7931319120200793,0.759038992373071,
138,0.9938484194971979,,0.2962215837242701,0.05109850245000169,0.6191035617726083,0.48480067678344874,0.007,0.09677972750769148,0.7373247750106051,0.7997612948231742,0.7540553301561445,0.08195984334383233,0.337770579942285,0.18811422040836967,
139,0.1436038609848903,,0.05341308885772844,0.1484047144446382,0.08625151721057855,0.055699861370284265,0.007,0.36527093724699666,0.05224137742779911,0.9297314294999064,0.708512909224304,0.7077187886013921,0.2206065532220034,0.8943025430501265,
140,0.34326959825292136,,0.1988370657939339,0.5618153554547536,0.3510082147574638,0.3772104028236746,0.007,0.6664423979438626,0.21683348728414997,0.8458924848953805,0.8645161410953319,0.05286137146791192,0.5393343586838942,0.29229520995079106,
141,0.5124418866045748,,0.7763263368101049,0.9078581904875842,0.8978784690965356,0.48362807461865753,0.007,0.2222092226041935,0.02424825629838201,0.5800728744336151,0.9629698510784297,0.8359259073242279,0.17190041019034952,0.1264425845683813,
142,0.3481378686411454,,0.45566618324453534,0.5134392006548537,0.657984513006505,0.06987492469029744,0.007,0.8031106360496514,0.29527631644646646,0.3640747957195887,0.5274992915684187,0.1814310303362714,0.815017388140063,0.8731978455553184,
143,0.11687593831098952,,0.11951616914151719,0.9322355924658386,0.9748790630594945,0.5728724851490938,0.007,0.9338738110915803,0.08111841842273682,0.3722807063215092,0.9340311888928297,0.16909478023629032,0.8540226503920267,0.46047681791176076,
144,0.8414854077798647,,0.6442281711707218,0.23352791191073285,0.9601640211872483,0.4805056613767619,0.007,0.040749395202399175,0.33185415065035573,0.9599303059818999,0.020066506355860936,0.355388999680622,0.6672008669025865,0.33873286742044917,
145,0.9526840040119248,,0.11386331418188378,0.7485230816894477,0.0661720007763913,0.05861539337641919,0.007,0.8297195432520598,0.4779649581902835,0.14011248387917707,0.6135959060552759,0.3292491518476215,0.3733736905580899,0.5921311968987473,
146,0.5451205119290001,,0.21350703544215255,0.07916921537969923,0.20806202818893782,0.25092361248102135,0.007,0.04032642101629014,0.11037125450855467,0.5320049435893723,0.5805783436510252,0.38123484715137657,0.1339326314509166,0.15620929877936707,
147,0.43074019509443373,,0.0733114449565252,0.7094802255803717,0.8238860981600911,0.3676004538642105,0.007,0.014163126353089472,0.3919683187860259,0.8496865926898105,0.3219889339701101,0.09813909635476703,0.1373289242584722,0.08622111891350848,
148,0.7908054194303993,,0.49023034263667475,0.08774066470151554,0.9949662429597627,0.634377928000474,0.007,0.8079208602076252,0.7767064228718236,0.9729321357368687,0.7816141509996863,0.30463905562044613,0.7774829642535758,0.7318799075434989,
149,0.11726661463866894,,0.26747296807833576,0.6663934600364141,0.9314585716569399,0.5337937260824074,0.007,0.08546957437184399,0.29745467970889083,0.48240689207401366,0.537668758576699,0.899032888666582,0.497906919612606,0.21478462474093662,
150,0.4667019532297251,,0.7427217714911525,0.19040880618257328,0.03911064477083559,0.6078337045949547,0.007,0.988589183724834,0.3889065275331679,0.4410583197950072,0.2082227320961474,0.17716126548757982,0.11950176674897206,0.2431048252822683,
151,0.9398096944915816,,0.3916632927087579,0.5059133033513628,0.024427727012590106,0.8585033554984144,0.007,0.6402542944315496,0.9924166913631023,0.23374249110491774,0.06406039718489409,0.46599595406633953,0.4540894448412125,0.01613458802730794,
152,0.928270531602156,,0.31898810317788073,0.0864355056098004,0.9636281180004931,0.29924972185157617,0.007,0.16582843636110112,0.5731467978342994,0.4453010223384336,0.5976033447829461,0.6770105736030502,0.5173759063618883,0.1634769790385091,
153,0.8621309598731339,,0.7643794373720911,0.011776730092867504,0.9270116099618123,0.23280193242610758,0.007,0.940220828514132,0.5481253535185896,0.8756212476004696,0.7782725421024247,0.8899455977319124,0.6037304024725825,0.5436196800220552,
154,0.7013394986276248,,0.695817146815148,0.8486211040221147,0.36835707660429673,0.15486652152295344,0.007,0.8022551443910676,0.15249087286404517,0.3631434266814634,0.8416545475599232,0.1776726222057845,0.1143511383717748,0.35657966583352585,
155,0.0622862165124044,,0.20381251796487998,0.12586900838190218,0.8847772430662503,0.7821685989744865,0.007,0.7255228844609919,0.8295802805110346,0.3173399553434415,0.5130618893585773,0.7298636632392157,0.0987678178032595,0.5209758143384083,
156,0.7324626201397143,,0.16350982603337594,0.21256297743624075,0.6615562728496236,0.8250927685109032,0.007,0.24128321490448035,0.9042480579817964,0.8913789305432113,0.8845824684486521,0.7193002687392377,0.7432929210049585,0.2186099780328783,
157,0.06438901398279928,,0.770472221465832,0.3482625424512693,0.2201691658506919,0.10926813963214976,0.007,0.7119744075163333,0.6808479208202945,0.09299754708310215,0.25998655015766114,0.16236493271734198,0.7092163040592764,0.8653756833684265,
158,0.981212512406269,,0.022871445304932347,0.4588053042919056,0.23058419527259522,0.02511010909262379,0.007,0.45859288634632167,0.21971029925547159,0.37307909925719007,0.6133448120909558,0.7191132240953294,0.09200724976110708,0.4849932107393009,
159,0.7536031398379276,,0.02538432302960869,0.7843770961746692,0.9439946887426695,0.6452011071605075,0.007,0.24959810064942045,0.3406038445276651,0.03803035875396599,0.4114045121019625,0.7605941899206126,0.8802419374586801,0.16311979030192103,
160,0.17677086921762797,,0.7316159822684337,0.6927242552816028,0.28608069944700165,0.9190790351410578,0.007,0.6877595911294481,0.8182388059759275,0.24442190829574406,0.5944180637900809,0.869435975885515,0.5358581605949635,0.3967267277450176,
161,0.45096982468785274,,0.943042489419713,0.4576867738846626,0.4367341219254105,0.2860728839048071,0.007,0.9628168652626905,0.28409316061861434,0.7433382626799729,0.4083580301822215,0.6937192519046184,0.4510680564979461,0.01180552679347513,
162,0.7944418196047384,,0.7824541594223925,0.2715902185197798,0.94309582697484,0.6756516461002585,0.007,0.21609644908010872,0.7061163649012709,0.49297644119251616,0.960000217456907,0.23956137232629593,0.022356733944093765,0.6891544232466206,
163,0.3029379983927126,,0.21615094952428582,0.01891919144701082,0.2094390755595521,0.21516207276909638,0.007,0.07523119397747224,0.8560216994445865,0.4295706567390565,0.1691204047076016,0.4229390902552522,0.8893422350733676,0.04993823934701758,
164,0.8357609316199481,,0.828135862572508,0.6321458768985966,0.09039847988730032,0.3618033609188509,0.007,0.8319986430057629,0.5192580909674936,0.12180305965268312,0.860569733998523,0.3649709859275396,0.9045671066786816,0.4561458927856772,
165,0.4171148532034732,,0.008459379950701229,0.6843016171752156,0.15820059023840405,0.7071528637072266,0.007,0.20561359457609496,0.8726342446033507,0.6692074815308497,0.5240983446876837,0.894883941548016,0.7271835403868298,0.45157111271586314,
166,0.6094151950825993,,0.2423862850047862,0.03421974236809655,0.8826204467100774,0.25640158348819975,0.007,0.8911849918848378,0.9229132647710437,0.5080695709170966,0.2159918490283289,0.015623085267099213,0.6136732671377035,0.335814387412388,
167,0.404836710370614,,0.2891017690875721,0.9788160985479041,0.03408298177971836,0.7466319225027855,0.007,0.007194210022931302,0.07953468237347305,0.16508647232045692,0.7822599586043377,0.9040234300262995,0.7314601679650733,0.014067567093449584,
168,0.8266005682764609,,0.8726421888865035,0.8902129367775693,0.13331130515579404,0.18002821530488378,0.007,0.35892720072843953,0.4565377605268094,0.7835934912210571,0.749085445050528,0.23479679534901354,0.28641195467384895,0.7547141484822804,
169,0.07243496310441422,,0.7680369677612902,0.39392255546530486,0.8998186744679157,0.0213811109003883,0.007,0.667541786044715,0.7902168427204557,0.9119806683680731,0.8067572577852536,0.46789841441248126,0.3131834525773707,0.975061435235015,
170,0.9079368868279097,,0.9582748549615657,0.38989015035204044,0.031392173482898356,0.05541502595696224,0.007,0.5774208686854854,0.9079411071304258,0.44169412764779903,0.8610921382347313,0.20471801874448137,0.47876628543139754,0.9343506499019985,
171,0.008730552230731936,,0.20334266967534442,0.9084886682321699,0.2564764712092431,0.5570276831482797,0.007,0.4219038896891282,0.5174765346469785,0.8644405440506595,0.5649066062132116,0.47766444282232123,0.5956190300688488,0.7743568444284356,
172,0.5699572743983337,,0.5303867593011501,0.5871256937844518,0.591798486147022,0.21195373308546528,0.007,0.24691820996742775,0.9525413853472208,0.36845884076799684,0.7411696219467041,0.70454976057625,0.5103193467625627,0.377891560385885,
173,0.46177540055463506,,0.05556146568977682,0.9827947228341202,0.7667731899927482,0.6076747382478832,0.007,0.36732707787840213,0.37803605884263447,0.8806633104162891,0.6972468060461785,0.3933766787971724,0.9743787220044859,0.7179377453132342,
174,0.24107505271479102,,0.7077639816897988,0.6045233507723481,0.9209896565646392,0.39510608240639167,0.007,0.6503148395568422,0.40136777206677365,0.02371507105141113,0.8288002288855119,0.7724174996791916,0.2713941049383459,0.4823316005912399,
175,0.905182260274271,,0.9493752920002545,0.5065357282635022,0.7153428174263216,0.9750237283213471,0.007,0.20990884407196153,0.9837250294401005,0.7413767493016447,0.1470699737634953,0.31858625215656955,0.9092796993914962,0.8476103284162605,
176,0.3945283190804344,,0.6360912331492622,0.2986104119094245,0.832961622334774,0.45388845188904536,0.007,0.8467311475772222,0.14926712184908297,0.6449594893493449,0.8208087724475398,0.04829384812500781,0.2718644854488935,0.5221513298241132,
177,0.5013582260882788,,0.9154065761895526,0.27371344486045956,0.8030405784401208,0.2353704947163494,0.007,0.15248974220073053,0.07147338494412059,0.5740307895780065,0.28364884505089905,0.7656634367358536,0.7372488813081224,0.08721213884359347,
178,0.6851490508067657,,0.6763695187853692,0.7245237473485907,0.6159321806505716,0.0946661499714272,0.007,0.04270644581915184,0.7801331970563579,0.7986890451959995,0.5342140802494022,0.637079328830927,0.0943608792412386,0.16211574487157832,
179,0.2039803392086903,,0.9701822261473838,0.30243976600812816,0.583957363703941,0.8953653771791283,0.007,0.8954314837753634,0.4258310206670177,0.18243963723175594,0.4590936724418154,0.8274764078499631,0.8643207841001803,0.2585378877815724,
180,0.12924712855608955,,0.7752705750432834,0.7209990165533479,0.8335344940303383,0.20732244527822685,0.007,0.7399780879945337,0.21679332646240157,0.277501373485351,0.9351950355693157,0.7664199048624393,0.6610293615759613,0.7680443552106563,
181,0.6812466500386688,,0.20164570850479746,0.06986748412371768,0.8193951527657847,0.14513163335619728,0.007,0.8981098432148364,0.7835640034905161,0.7901286426165391,0.11743206110596582,0.10656351504144901,0.024109179361695987,0.8829156071491884,
182,0.07858754026102432,,0.722625025643875,0.9669574861983004,0.10424590857881666,0.297293914630817,0.007,0.4637602403793869,0.6560490201221136,0.27878785409989193,0.5154323397711194,0.20903884533647066,0.4159637826105055,0.872685174851598,
183,0.15742729741472128,,0.2807927071115677,0.5633633363415829,0.34631875467604745,0.7858790972678894,0.007,0.20562971591533508,0.0940094185846746,0.33323990421469174,0.8970972151907871,0.002964629355984183,0.5815571200494672,0.5369801367503158,
184,0.4041938301933289,,0.3987852227351072,0.41537255431649356,0.6435639307694605,0.2801279420776772,0.007,0.19996697620188808,0.671890628641608,0.1723206315313227,0.6088951778543793,0.9487099571293462,0.12300007819885861,0.4334419851490038,
185,0.5823105644604605,,0.7828268161336371,0.8469494532243482,0.7018084607756997,0.9684027371484669,0.007,0.14593908132375,0.9290012012838145,0.40197516141131884,0.23575791994747253,0.20996271472635664,0.27582146721611134,0.6633001606893499,
186,0.6450537621032042,,0.9863200963969387,0.44331831091894036,0.7574277347346243,0.8230987150302876,0.007,0.7847376112549245,0.6706156044467896,0.33272372062152566,0.7261546393852745,0.9640751901884224,0.2227848460967864,0.6666498078486586,
187,0.17926532470728607,,0.22933410200219084,0.9481519723161066,0.3569216281508196,0.3756133713516494,0.007,0.9948911443969966,0.9724894071119234,0.1397133867807211,0.8175409804649708,0.3249445861447582,0.47911207164776126,0.79019904614524,
188,0.08808096796134646,,0.3667375555332065,0.06275044038087074,0.2287049215941891,0.7270835047213384,0.007,0.6888600045197676,0.6245971570411001,0.6465145296599615,0.2265257405499319,0.12094646426980171,0.13371471661756862,0.5366963893141611,
189,0.9068263702207874,,0.007753454467202436,0.0019783885281999813,0.0893336593213957,0.6176332628035202,0.007,0.12092588817243355,0.37949104966245883,0.11975000663435587,0.7014668250138918,0.46085586512454335,0.35125278090389966,0.891811525676992,
190,0.5642109334871878,,0.1067595333941933,0.6031729527688272,0.9172389975091655,0.5414781261148941,0.007,0.672332136605373,0.5613278284293652,0.9321680325888788,0.9669519216746767,0.4511834046666421,0.17050164853013527,0.9940502140497166,
191,0.792196865288813,,0.9742526641740592,0.6915146583916228,0.6811055132362668,0.44613746694029477,0.007,0.8913014240992294,0.38032931339529663,0.20110640790063083,0.1722462211387109,0.42958101420377803,0.37350676635734015,0.4425672838505541,
192,0.37398630002896516,,0.45660857476415273,0.8934559298838812,0.8422296481155348,0.6601797180424959,0.007,0.30318344337137626,0.7638493422559876,0.04711536698838592,0.8358601169884529,0.9936732395877145,0.7191039902360421,0.282686170873535,
193,0.0890039420205635,,0.9978735701432394,0.19737576033741677,0.09746975673930125,0.7548580983258905,0.007,0.588759240902238,0.19636715476014344,0.9044326017515523,0.2199586842795056,0.2939414777028009,0.4601884440679048,0.07225755119607646,
194,0.05047907312950217,,0.515190510633058,0.44841268002778334,0.04318257133671555,0.7832180950159716,0.007,0.06717909783294507,0.9051181196265528,0.8818222363993848,0.049913112479238686,0.3699785984699886,0.7280870298125015,0.3006014509125817,
195,0.27565250846023437,,0.5209241805572803,0.8069169671558043,0.18335379090043857,0.46352017780381416,0.007,0.1885105893840172,0.8433847508317546,0.5044216461663119,0.14229211903911754,0.5690182549218749,0.4060583630863599,0.7057276550558494,
196,0.6800099175837632,,0.4796387360399649,0.19279177143795823,0.30695659537452236,0.5865471202951915,0.007,0.36856014222661193,0.9133334635774197,0.3624518426227943,0.6517131071103204,0.7148581067116765,0.8865894383673334,0.9520457024750048,
197,0.30467149285114403,,0.18106173861545705,0.24424221948530833,0.24633205732116592,0.6520874091611495,0.007,0.3221479781242367,0.20645281781450553,0.9371301269803614,0.26870404427410954,0.47452343073418746,0.21150699286565877,0.1736300536428228,
198,0.947951870412622,,0.3511746291163068,0.4120484215120258,0.042687621349187355,0.17221656097512061,0.007,0.3425761602559998,0.47648622024320764,0.2584859920577768,0.6344807138946528,0.3140459348420034,0.1551942124858603,0.05611250016041547,
199,0.325904509134898,,0.1469349312078626,0.7839839062494028,0.07422231352043784,0.9117118099215905,0.007,0.6003639783521342,0.9672284321257241,0.9782046458245509,0.11530110014288897,0.826486414207965,0.24461485574246766,0.6704268196598677,
200,0.8181660119479645,,0.5952752746896414,0.7654312770050119,0.964911348503985,0.9030664344826116,0.007,0.5753384486630793,0.47838620701425505,0.6819597542820602,0.5826140393944244,0.7521876734249595,0.15876554134456922,0.27663270926487826,
201,0.22777040424036055,,0.1320741562811687,0.4373295858378039,0.7235431794278129,0.7211284379720044,0.007,0.5019857618734389,0.9144442254828676,0.6810727303191603,0.7101160283607393,0.41121960633493515,0.6055904079186241,0.34123182686764353,
202,0.7664136951554559,,0.722156607102313,0.619270250716914,0.288511796554644,0.8188408565822836,0.007,0.08443211456317279,0.44923355901502904,0.3302684418717877,0.4554927310833907,0.02721661531632269,0.8431045173877922,0.08359267252335323,
203,0.6926476928053031,,0.33610024872282684,0.8108803462238294,0.3342053365123623,0.5635194022691512,0.007,0.9850594746825155,0.2894677298920184,0.1584618361282425,0.6661327858310265,0.4857278392565201,0.01299982230084018,0.5533754199497231,
204,0.6818926613849079,,0.7761521070487097,0.5173277488970559,0.6998081389474831,0.5060211103241061,0.007,0.19554524823786723,0.4891323153919972,0.8639684635970915,0.5062458880521933,0.932136377853441,0.004052303124395196,0.891779067289172,
205,0.0389162679295707,,0.35214569037597365,0.9246840113396454,0.6733976693552965,0.01369493267650368,0.007,0.1591598966158444,0.9302755788729505,0.013775414186300461,0.10574965481428922,0.7478338879402011,0.2592823387195552,0.661570315009255,
206,0.2168232951006227,,0.413022372287729,0.5377055962326598,0.17193682437709046,0.7930548443411387,0.007,0.6213971138058111,0.2819921227835851,0.38683163432357015,0.14094211661803502,0.017214976150996986,0.9643097012512059,0.2315585083943652,
207,0.3248229318397412,,0.6186024993042765,0.7454686153007486,0.956412551241892,0.48766441395803095,0.007,0.33007454129896807,0.6381039904523295,0.8756563368309976,0.7531811800875894,0.2655368431265934,0.18344669253517976,0.6517938532650533,
208,0.6733520059482463,,0.7273592536187891,0.9752919455914278,0.39274545751901024,0.001968912280337576,0.007,0.15301562301412253,0.3587990654365967,0.8856141765174267,0.4334090104365149,0.5156001383554535,0.5029289495063495,0.4225380443567265,
209,0.5014743844755185,,0.7319640356771774,0.5286266756557799,0.5803545559097425,0.5106306537155442,0.007,0.46988402032318854,0.9746747161798783,0.44558331791992556,0.3718219467994962,0.29432043010432263,0.5555777568823138,0.5431637937652071,
210,0.8083188579465467,,0.6679888356055433,0.1963112096220352,0.23280497660470434,0.09498520030688262,0.007,0.644693844268728,0.33599299792497883,0.1112710981899131,0.10239022136469955,0.07940240879308891,0.9957010525951543,0.6959791487631948,
211,0.23718390330878647,,0.33008421675705846,0.0502591869424609,0.17183098004052255,0.7920124010293912,0.007,0.47761446656255246,0.6941835920989121,0.38411649820610705,0.6414609249348928,0.16690253036062452,0.8107101537814534,0.7662281243115456,
212,0.9637093226292189,,0.9853292708874158,0.5722025121335568,0.5175729987418578,0.43687653492442824,0.007,0.9070688641448998,0.6560377417578158,0.8828785374826077,0.08015144748314018,0.1279947882797141,0.9606536639896093,0.2874731033465393,
213,0.57671930353102,,0.6132475546582328,0.649952493355658,0.37390181474442663,0.4187523450882552,0.007,0.5162000349879865,0.6759327277317164,0.5136201149625925,0.826213310715064,0.6654623350889816,0.629025090342819,0.7281318070013926,
214,0.6211200508379363,,0.887645201845341,0.1860948789234148,0.4400994004954888,0.08741872600823497,0.007,0.73825536922359,0.9968847883884366,0.6021899589900189,0.7419016969070015,0.8287098520603383,0.25479178247731427,0.7557735987777048,
215,0.14046556837361346,,0.44841823328797137,0.8442464057934467,0.9998268974648626,0.014225653166463181,0.007,0.819790096599937,0.44741471300176927,0.1454007100796263,0.9327681778353873,0.0636458092253066,0.8177011132985704,0.758628633156442,
216,0.45437827960031474,,0.5695490971143502,0.8705338664126366,0.8496080378888824,0.27594446228546565,0.007,0.19021206526324563,0.22744924201512606,0.09738739403485308,0.7685297636956705,0.18347432848492873,0.4884857225952617,0.14961112226277262,
217,0.589388377992852,,0.6302403916306569,0.10146371885704719,0.58995000441071,0.5418374352026607,0.007,0.3815309005740244,0.7336393324632663,0.5502781719843025,0.15066627395047805,0.25994258560343997,0.08780447979968387,0.7282762514348614,
218,0.5038810100678153,,0.1303293556266013,0.23034372481151988,0.8942860554553327,0.6146799890021875,0.007,0.44287786482996594,0.967880169511784,0.6590333086470286,0.4194649552462517,0.4950558058364889,0.8071326162830339,0.17779520967143436,
219,0.3840380846541789,,0.30947057933378663,0.3985815069620262,0.8708052090735605,0.5601962814455655,0.007,0.20294996233248963,0.1263372721068602,0.42112722795638013,0.9555283763539102,0.9649393609042155,0.4703141035706686,0.5407356213442049,
220,0.6612641788597196,,0.19642278258752566,0.0378169120595504,0.4576694317430413,0.7390532461113852,0.007,0.5111646537767461,0.5781149175281516,0.40591450760203895,0.4867288492292965,0.9527751324680438,0.6757700368946582,0.005245444270598476,
221,0.6039212287655832,,0.8266520510769528,0.8399271562098661,0.20566982408564205,0.38814441437297664,0.007,0.7013354692407743,0.7620796885730344,0.12571435355857208,0.6580129666583066,0.12266072735387712,0.6105777024451406,0.4560036524653791,
222,0.07096196144640676,,0.7019942928685249,0.17205814975794897,0.491665957207818,0.906963563381493,0.007,0.9003137906756421,0.23649908210343118,0.0020116879511277164,0.463923622183845,0.16779423237690905,0.4632710314235088,0.21161179627489124,
223,0.429848727221817,,0.564298991787981,0.9506390905943679,0.27843718523484495,0.3270892491840871,0.007,0.8268800547344914,0.2003252413460982,0.28894517504606865,0.01652804414503173,0.5626965481072425,0.8532931424728113,0.11631292926841508,
224,0.8351729035328758,,0.7171422293135964,0.20893824135997974,0.2323949053680645,0.43254962168909705,0.007,0.3651895173486811,0.64226758854269,0.5861382762155345,0.2959584892096697,0.12881659730082373,0.06766087868741433,0.5934136884192105,
225,0.8850978828056985,,0.8979943964242837,0.29854361641124516,0.32742145898680586,0.22936253015664887,0.007,0.3998947012177385,0.3394326551824559,0.616932537108255,0.599745088724988,0.9986132356654202,0.5165249401563399,0.7591757822955884,
226,0.336901314910629,,0.2343357915603529,0.26611712056571635,0.5774184596933961,0.7565422794983963,0.007,0.38956783922778926,0.24526976025638325,0.06468695976179417,0.9689154664720927,0.8481814348409633,0.7337363388137641,0.8072456058854722,
227,0.907634169755807,,0.9179039159994483,0.05406933551860871,0.5062761529576385,0.422003927113641,0.007,0.531472403480792,0.18662055660062982,0.05472313426574993,0.9070754147842535,0.6051457912667427,0.1426109050198573,0.44747372247196715,
228,0.1545020618186128,,0.23946309737931293,0.32060699700040685,0.04885980291241654,0.4017975916171195,0.007,0.39882052052106254,0.8321141490505358,0.3428255271781695,0.6950569772531859,0.6412354847651197,0.17905172864760965,0.24565947618216655,
229,0.8283520658661921,,0.0011441710072066513,0.8678466529397588,0.20066802762992064,0.4946051277241751,0.007,0.5625645637646304,0.5660983263513588,0.6683891857157541,0.12445623509692683,0.7496835919226483,0.422197614325013,0.22415369932265727,
230,0.9877529876438669,,0.9734174260860519,0.5129406752128255,0.8724015466985482,0.17707302520164336,0.007,0.18932693135018985,0.07658052146572691,0.8736910811422994,0.8485334517709394,0.7634987094003334,0.7649096765693546,0.1289309512780561,
231,0.4006785774830419,,0.9266081212688803,0.8279283271236013,0.9509785499917583,0.9866823288550358,0.007,0.7521087344827156,0.3868595334638919,0.6113850081688734,0.21843539386319322,0.47288539787080874,0.7314229030932045,0.7803511395726227,
232,0.7330615050044765,,0.6680380138531223,0.47383247654092175,0.14309900820012245,0.07608372090955717,0.007,0.6834493251666868,0.050186477886751346,0.8146182646842732,0.9668807684836317,0.2985493818884237,0.5589190892276477,0.11042859539936756,
233,0.2564875340871554,,0.7117885389851294,0.3430958065430557,0.8804769243168276,0.25550556390163914,0.007,0.9024216623957823,0.48775957947376913,0.5380278354255085,0.5627883912231381,0.6633154351230612,0.7364573718717091,0.008155900621701795,
234,0.1258076396591219,,0.3015810037084985,0.7377572064184428,0.5769319451084644,0.8831949218892067,0.007,0.8929012739662467,0.16648614145825635,0.19188632581536236,0.7244588251828395,0.6538469593927204,0.285684462489209,0.9164787312991771,
235,0.6828189891858916,,0.1104826869471035,0.189278929570727,0.9710397118389076,0.6450927121385535,0.007,0.1776376885261748,0.027409808569006544,0.32728049069591547,0.906306147624467,0.5702805338515833,0.3607105549980735,0.584966664524203,
236,0.4263041313815965,,0.2864064644615454,0.9466820252867172,0.15930443790143456,0.8629092896804692,0.007,0.02186556081757096,0.274127506441759,0.5295400599909243,0.7177081094278703,0.40532728097160964,0.6217271336815599,0.43751006922770364,
237,0.30001907797160177,,0.7953247387675949,0.9369356247350027,0.984435685659165,0.13198209345610723,0.007,0.0370389014450172,0.9869351168155263,0.6295934875401568,0.18949147075559858,0.47618764536109304,0.31557251573887446,0.7720729572676565,
238,0.4760694804365312,,0.6585492587207601,0.9668292595729039,0.7637339702334869,0.6304964143639034,0.007,0.5465857426511396,0.3028744364299537,0.7473161814738838,0.9083080456183795,0.6483846918410487,0.009506722410234314,0.5479947932779998,
239,0.20909285269599964,,0.9593323992447448,0.9543757921246747,0.25998004771951344,0.7873578740100967,0.007,0.3153911786039779,0.4788443089739368,0.7153600952874261,0.4527460071970798,0.19570722577088473,0.899394441213843,0.7415830396127001,
240,0.17139314082576274,,0.45611167675814335,0.2731675540193974,0.13288130646239582,0.4074733808945714,0.007,0.6904633782400813,0.34789061167623514,0.005734431855729305,0.1350974929391653,0.8388377006848411,0.3378190189686652,0.36850796748683057,
